,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max,RAM_Load
11833,qh2-rcc1202019-01-0316:00:00,qh2-rcc120 ,2019/1/3 16:00,32.51,328,147730.69,190955.38,16.32,74.32,62.42,9485,9569,9506,9419.67,515904,350774,10,64,60,90.63,142.3,470.3,74.32,67.99210706
11834,qh2-rcc1202019-01-0316:10:00,qh2-rcc120 ,2019/1/3 16:10,32.58,328,63796.63,210393.93,16,74.28,61.9,9411.5,9472.17,9434.83,9405.67,515904,350774,10,64,60,90.28,142.3,470.3,74.28,67.99210706
11835,qh2-rcc1202019-01-0316:20:00,qh2-rcc120 ,2019/1/3 16:20,32.81,328,54916.55,174072.59,16.48,74.35,62.37,9478,9578.33,9499,9425.5,515904,350774,10,64,60,90.83,142.3,470.3,74.35,67.99210706
11836,qh2-rcc1202019-01-0316:30:00,qh2-rcc120 ,2019/1/3 16:30,32.53,329.33,79434.77,861829.93,16.03,74.18,61.98,9473.33,9585.33,9515.33,9417.33,515904,350774,10,64,60,90.22,142.88,472.21,74.18,67.99210706
11837,qh2-rcc1202019-01-0316:40:00,qh2-rcc120 ,2019/1/3 16:40,32.7,328.67,63009.15,209275.98,16.23,74.2,62.28,9466.33,9573.67,9508.33,9413.83,515904,350774,10,64,60,90.43,142.59,471.26,74.2,67.99210706
11838,qh2-rcc1202019-01-0316:50:00,qh2-rcc120 ,2019/1/3 16:50,32.58,328,53902.9,155344.62,16.52,74.73,61.97,9480.33,9580.67,9499,9419.67,515904,350774,10,64,60,91.25,142.3,470.3,74.73,67.99210706
11839,qh2-rcc1202019-01-0317:00:00,qh2-rcc120 ,2019/1/3 17:00,32.5,328,55671.54,171477.44,16.08,74.63,61.65,9468.67,9576,9494.33,9417.33,515904,350774,10,64,60,90.72,142.3,470.3,74.63,67.99210706
11840,qh2-rcc1202019-01-0317:10:00,qh2-rcc120 ,2019/1/3 17:10,32.92,328,86262.38,775154.38,16.83,74.37,62.12,9489.67,9576,9501.33,9423.17,515904,350774,10,64,60,91.2,142.3,470.3,74.37,67.99210706
11841,qh2-rcc1202019-01-0317:20:00,qh2-rcc120 ,2019/1/3 17:20,32.62,328.13,54008.4,163249.31,16.18,74.27,62.15,9482.67,9587.67,9501.33,9425.5,515904,350774,10,64,60,90.45,142.36,470.49,74.27,67.99210706
11842,qh2-rcc1202019-01-0317:30:00,qh2-rcc120 ,2019/1/3 17:30,32.42,328,60693.52,167863.76,16,74.28,61.95,9480.33,9583,9506,9420.83,515904,350774,10,64,60,90.28,142.3,470.3,74.28,67.99210706
11843,qh2-rcc1202019-01-0317:40:00,qh2-rcc120 ,2019/1/3 17:40,32.88,328,67342.44,238830.56,16.87,74.65,61.85,9478,9571.33,9503.67,9415,515904,350774,10,64,60,91.52,142.3,470.3,74.65,67.99210706
11844,qh2-rcc1202019-01-0317:50:00,qh2-rcc120 ,2019/1/3 17:50,32.49,328.4,89109.81,728924.75,16.4,74.88,61.97,9478,9580.67,9508.33,9427.83,515904,247588.17,10,64,60,91.28,142.47,470.87,74.88,47.99113207
11845,qh2-rcc1202019-01-0318:00:00,qh2-rcc120 ,2019/1/3 18:00,32.86,331.6,238140.94,194719.81,16.03,75,62.02,9473.33,9578.33,9508.33,9418.5,515904,226951,10,64,60,91.03,143.86,475.46,75,43.9909363
11846,qh2-rcc1202019-01-0318:10:00,qh2-rcc120 ,2019/1/3 18:10,32.53,332.67,78432.84,197990.64,16.97,75.05,62.35,9480.33,9576,9503.67,9422,515904,226951,10,64,60,92.02,144.33,476.99,75.05,43.9909363
11847,qh2-rcc1202019-01-0318:20:00,qh2-rcc120 ,2019/1/3 18:20,32.53,330.13,60545.89,151747.45,16.32,74.57,62.03,9487.33,9573.67,9503.67,9422,515904,226951,10,64,60,90.88,143.23,473.36,74.57,43.9909363
11848,qh2-rcc1202019-01-0318:30:00,qh2-rcc120 ,2019/1/3 18:30,32.38,336,87181.79,707625.28,16.18,74.98,61.92,9487.33,9578.33,9515.33,9419.67,515904,226951,10,64,60,91.17,145.77,481.77,74.98,43.9909363
11849,qh2-rcc1202019-01-0318:40:00,qh2-rcc120 ,2019/1/3 18:40,32.31,329.87,67971.69,196921.16,16.98,74.4,62.23,9487.33,9583,9501.33,9426.67,515904,226951,10,64,60,91.38,143.11,472.98,74.4,43.9909363
11850,qh2-rcc1202019-01-0318:50:00,qh2-rcc120 ,2019/1/3 18:50,32.39,336,61059.04,157208.1,16.12,75,61.83,9489.67,9573.67,9487.33,9416.17,515904,226951,10,64,60,91.12,145.77,481.77,75,43.9909363
11851,qh2-rcc1202019-01-0319:00:00,qh2-rcc120 ,2019/1/3 19:00,32.38,336,61480.06,141418.44,16.32,75,62,9482.67,9569,9510.67,9425.5,515904,226951,10,64,60,91.32,145.77,481.77,75,43.9909363
11852,qh2-rcc1202019-01-0319:10:00,qh2-rcc120 ,2019/1/3 19:10,32.56,336,73666.03,188908.62,17,75.17,62.25,9517.67,9599.33,9534,9433.67,515904,226951,10,64,60,92.17,145.77,481.77,75.17,43.9909363
11853,qh2-rcc1202019-01-0319:20:00,qh2-rcc120 ,2019/1/3 19:20,32.64,336,70746.92,137852.61,16.13,74.83,62.15,9501.33,9571.33,9510.67,9415,515904,226951,10,64,60,90.97,145.77,481.77,74.83,43.9909363
11854,qh2-rcc1202019-01-0319:30:00,qh2-rcc120 ,2019/1/3 19:30,32.64,336,88060.39,841690.27,16.37,75.13,62.15,9473.33,9566.67,9496.67,9417.33,515904,226951,10,64,60,91.5,145.77,481.77,75.13,43.9909363
11855,qh2-rcc1202019-01-0319:40:00,qh2-rcc120 ,2019/1/3 19:40,32.87,336,63581.85,181690.7,16.9,75.08,61.93,9478,9566.67,9478,9422,515904,226951,10,64,60,91.98,145.77,481.77,75.08,43.9909363
11856,qh2-rcc1202019-01-0319:50:00,qh2-rcc120 ,2019/1/3 19:50,32.6,336,56373.61,143172.52,16.13,75.1,62.5,9480.33,9576,9501.33,9415,515904,226951,10,64,60,91.23,145.77,481.77,75.1,43.9909363
11857,qh2-rcc1202019-01-0320:00:00,qh2-rcc120 ,2019/1/3 20:00,32.41,336,59535.13,165746.95,16.25,74.1,62.25,9485,9548,9499,9411.5,515904,226951,10,64,60,90.35,145.77,481.77,74.1,43.9909363
11858,qh2-rcc1202019-01-0320:10:00,qh2-rcc120 ,2019/1/3 20:10,32.75,336,96285.03,720610.15,16.85,75.02,62.15,9485,9564.33,9508.33,9412.67,515904,226951,10,64,60,91.87,145.77,481.77,75.02,43.9909363
11859,qh2-rcc1202019-01-0320:20:00,qh2-rcc120 ,2019/1/3 20:20,32.59,336,69840.7,137579.21,16.07,75,62.08,9480.33,9557.33,9501.33,9419.67,515904,226951,10,64,60,91.07,145.77,481.77,75,43.9909363
11860,qh2-rcc1202019-01-0320:30:00,qh2-rcc120 ,2019/1/3 20:30,32.24,336,61931.95,142866.6,16,74.62,61.98,9494.33,9555,9478,9417.33,515904,226951,10,64,60,90.62,145.77,481.77,74.62,43.9909363
11861,qh2-rcc1202019-01-0320:40:00,qh2-rcc120 ,2019/1/3 20:40,32.66,336,75695.02,231873.27,16.7,75.17,62.28,9489.67,9569,9501.33,9416.17,515904,226951,10,64,60,91.87,145.77,481.77,75.17,43.9909363
11862,qh2-rcc1202019-01-0320:50:00,qh2-rcc120 ,2019/1/3 20:50,32.64,336,79163.56,654762.22,16.65,74.83,61.92,9489.67,9569,9487.33,9418.5,515904,226951,10,64,60,91.48,145.77,481.77,74.83,43.9909363
11863,qh2-rcc1202019-01-0321:00:00,qh2-rcc120 ,2019/1/3 21:00,32.61,336,64618.31,136804.65,16,74.45,61.9,9496.67,9555,9494.33,9411.5,515904,226951,10,64,60,90.45,145.77,481.77,74.45,43.9909363
11864,qh2-rcc1202019-01-0321:10:00,qh2-rcc120 ,2019/1/3 21:10,32.81,336,72089.92,211251.6,16.73,74.52,62.07,9496.67,9555,9478,9411.5,515904,226951,10,64,60,91.25,145.77,481.77,74.52,43.9909363
11865,qh2-rcc1202019-01-0321:20:00,qh2-rcc120 ,2019/1/3 21:20,32.35,336,63089.35,256392.57,16.52,75.08,62.03,9489.67,9564.33,9478,9415,515904,226951,10,64,60,91.6,145.77,481.77,75.08,43.9909363
11866,qh2-rcc1202019-01-0321:30:00,qh2-rcc120 ,2019/1/3 21:30,32.73,336,77398.23,560275.78,16,74.97,62.02,9478,9566.67,9480.33,9404.5,515904,226951,10,64,60,90.97,145.77,481.77,74.97,43.9909363
11867,qh2-rcc1202019-01-0321:40:00,qh2-rcc120 ,2019/1/3 21:40,32.49,336,68109.65,181978.74,16.77,74.97,61.98,9482.67,9552.67,9492,9413.83,515904,226951,10,64,60,91.73,145.77,481.77,74.97,43.9909363
11868,qh2-rcc1202019-01-0321:50:00,qh2-rcc120 ,2019/1/3 21:50,32.44,336,55108.36,151813.25,16.72,75.22,62.15,9466.33,9566.67,9494.33,9411.5,515904,226951,10,64,60,91.93,145.77,481.77,75.22,43.9909363
11869,qh2-rcc1202019-01-0322:00:00,qh2-rcc120 ,2019/1/3 22:00,32.19,336,62300.05,291041.56,16.05,74.95,62,9507.17,9578.33,9500.17,9437.17,515904,226951,10,64,60,91,145.77,481.77,74.95,43.9909363
11870,qh2-rcc1202019-01-0322:10:00,qh2-rcc120 ,2019/1/3 22:10,32.47,335.2,65262.96,192769.85,16.75,74.43,61.97,9496.67,9557.33,9480.33,9434.83,515904,226951,10,64,60,91.18,145.43,480.63,74.43,43.9909363
11871,qh2-rcc1202019-01-0322:20:00,qh2-rcc120 ,2019/1/3 22:20,32.43,336,56624.78,142297.65,16.48,74.83,62.23,9506,9586.5,9510.67,9429,515904,226951,10,64,60,91.32,145.77,481.77,74.83,43.9909363
11872,qh2-rcc1202019-01-0322:30:00,qh2-rcc120 ,2019/1/3 22:30,32.54,336,58389.26,136421.17,16.03,74.28,62.32,9475.67,9569,9485,9412.67,515904,226951,10,64,60,90.32,145.77,481.77,74.28,43.9909363
11873,qh2-rcc1202019-01-0322:40:00,qh2-rcc120 ,2019/1/3 22:40,32.64,336,88893.36,876041.95,16.73,74.9,62.4,9478,9569,9489.67,9416.17,515904,226951,10,64,60,91.63,145.77,481.77,74.9,43.9909363
11874,qh2-rcc1202019-01-0322:50:00,qh2-rcc120 ,2019/1/3 22:50,32.55,336,53176.6,131761.98,16.48,75.03,62,9473.33,9569,9487.33,9410.33,515904,226951,10,64,60,91.52,145.77,481.77,75.03,43.9909363
11875,qh2-rcc1202019-01-0323:00:00,qh2-rcc120 ,2019/1/3 23:00,32.58,336,53902.52,137746.94,16,74.98,62.02,9480.33,9573.67,9494.33,9415,515904,226951,10,64,60,90.98,145.77,481.77,74.98,43.9909363
11876,qh2-rcc1202019-01-0323:10:00,qh2-rcc120 ,2019/1/3 23:10,32.75,336,65680.87,253417.11,16.73,75.12,62.3,9506,9583,9487.33,9409.17,515904,226951,10,64,60,91.85,145.77,481.77,75.12,43.9909363
11877,qh2-rcc1202019-01-0323:20:00,qh2-rcc120 ,2019/1/3 23:20,32.55,336,74922.42,633352.75,16.25,74.87,62.57,9485,9578.33,9475.67,9410.33,515904,226951,10,64,60,91.12,145.77,481.77,74.87,43.9909363
11878,qh2-rcc1202019-01-0323:30:00,qh2-rcc120 ,2019/1/3 23:30,32.4,336,56213.63,129827.97,16.15,74.82,61.83,9482.67,9569,9487.33,9404.5,515904,226951,10,64,60,90.97,145.77,481.77,74.82,43.9909363
11879,qh2-rcc1202019-01-0323:40:00,qh2-rcc120 ,2019/1/3 23:40,32.61,336,72260.7,210227.22,16.75,74.65,62.23,9508.33,9578.33,9499,9419.67,515904,226951,10,64,60,91.4,145.77,481.77,74.65,43.9909363
11880,qh2-rcc1202019-01-0323:50:00,qh2-rcc120 ,2019/1/3 23:50,32.44,336,57168.54,214712.08,16.02,74.15,62.25,9482.67,9566.67,9478,9413.83,515904,226951,10,64,60,90.17,145.77,481.77,74.15,43.9909363
11881,qh2-rcc1202019-01-0400:00:00,qh2-rcc120 ,2019/1/4 0:00,32.54,336,76457.46,612645.43,16.3,74.83,62.07,9480.33,9569,9482.67,9416.17,515904,226951,10,64,60,91.13,145.77,481.77,74.83,43.9909363
11882,qh2-rcc1202019-01-0400:10:00,qh2-rcc120 ,2019/1/4 0:10,32.48,336,63683.88,188095.46,16.5,74.93,62.15,9485,9576,9482.67,9411.5,515904,226951,10,64,60,91.43,145.77,481.77,74.93,43.9909363
11883,qh2-rcc1202019-01-0400:20:00,qh2-rcc120 ,2019/1/4 0:20,32.58,336,64496.42,253574.02,16,74.8,61.92,9492,9564.33,9494.33,9415,515904,226951,10,64,60,90.8,145.77,481.77,74.8,43.9909363
11884,qh2-rcc1202019-01-0400:30:00,qh2-rcc120 ,2019/1/4 0:30,32.3,336,64363.97,294252.38,16.52,74.93,62.03,9475.67,9578.33,9494.33,9409.17,515904,226951,10,64,60,91.45,145.77,481.77,74.93,43.9909363
11885,qh2-rcc1202019-01-0400:40:00,qh2-rcc120 ,2019/1/4 0:40,32.61,336,81160.26,583940.27,16,74.97,62.3,9487.33,9571.33,9482.67,9408,515904,226951,10,64,60,90.97,145.77,481.77,74.97,43.9909363
11886,qh2-rcc1202019-01-0400:50:00,qh2-rcc120 ,2019/1/4 0:50,32.41,330.13,125840.91,146262.48,16.12,74.18,62.05,9466.33,9578.33,9489.67,9409.17,515904,226951,10,64,60,90.3,143.23,473.36,74.18,43.9909363
11887,qh2-rcc1202019-01-0401:00:00,qh2-rcc120 ,2019/1/4 1:00,32.65,328,60322.18,167653.02,16.48,74.25,62.25,9485,9583,9496.67,9420.83,515904,226951,10,64,60,90.73,142.3,470.3,74.25,43.9909363
11888,qh2-rcc1202019-01-0401:10:00,qh2-rcc120 ,2019/1/4 1:10,32.58,334.53,63506.31,180375.07,16,74.55,61.9,9478,9571.33,9478,9409.17,515904,226951,10,64,60,90.55,145.14,479.67,74.55,43.9909363
11889,qh2-rcc1202019-01-0401:20:00,qh2-rcc120 ,2019/1/4 1:20,32.62,332.4,51883.26,139106.34,16.37,74.53,61.78,9482.67,9576,9475.67,9415,515904,226951,10,64,60,90.9,144.21,476.61,74.53,43.9909363
11890,qh2-rcc1202019-01-0401:30:00,qh2-rcc120 ,2019/1/4 1:30,32.34,330.13,55308.68,134110.05,16.08,74.52,61.98,9482.67,9569,9471,9409.17,515904,226951,10,64,60,90.6,143.23,473.36,74.52,43.9909363
11891,qh2-rcc1202019-01-0401:40:00,qh2-rcc120 ,2019/1/4 1:40,32.65,336,87249.23,874321.73,16.07,74.2,61.97,9473.33,9569,9489.67,9418.5,515904,226951,10,64,60,90.27,145.77,481.77,74.2,43.9909363
11892,qh2-rcc1202019-01-0401:50:00,qh2-rcc120 ,2019/1/4 1:50,32.7,329.07,53437.81,130054.68,16.32,74.58,61.97,9485,9571.33,9494.33,9415,515904,226951,10,64,60,90.9,142.76,471.83,74.58,43.9909363
11893,qh2-rcc1202019-01-0402:00:00,qh2-rcc120 ,2019/1/4 2:00,32.59,328.8,56267.69,141970.78,16,74.5,61.73,9492,9579.5,9489.67,9416.17,515904,226951,10,64,60,90.5,142.65,471.45,74.5,43.9909363
11894,qh2-rcc1202019-01-0402:10:00,qh2-rcc120 ,2019/1/4 2:10,32.58,328,65538.36,248550.85,16.53,74.2,61.93,9494.33,9578.33,9480.33,9413.83,515904,226951,10,64,60,90.73,142.3,470.3,74.2,43.9909363
11895,qh2-rcc1202019-01-0402:20:00,qh2-rcc120 ,2019/1/4 2:20,32.55,328.8,74522.34,627162.15,16.02,74.45,62,9494.33,9578.33,9489.67,9416.17,515904,226951,10,64,60,90.47,142.65,471.45,74.45,43.9909363
11896,qh2-rcc1202019-01-0402:30:00,qh2-rcc120 ,2019/1/4 2:30,32.51,330.13,53910.21,136188.89,16.12,74.48,62.1,9487.33,9580.67,9480.33,9418.5,515904,226951,10,64,60,90.6,143.23,473.36,74.48,43.9909363
11897,qh2-rcc1202019-01-0402:40:00,qh2-rcc120 ,2019/1/4 2:40,32.7,329.6,62495.36,171747.43,16.4,74.6,62.07,9485,9571.33,9478,9430.17,515904,226951,10,64,60,91,143,472.6,74.6,43.9909363
11898,qh2-rcc1202019-01-0402:50:00,qh2-rcc120 ,2019/1/4 2:50,32.43,330.27,73293.5,356115.54,16,74.23,61.7,9496.67,9580.67,9480.33,9420.83,515904,226951,10,64,60,90.23,143.28,473.55,74.23,43.9909363
11899,qh2-rcc1202019-01-0403:00:00,qh2-rcc120 ,2019/1/4 3:00,32.48,330.4,78353.84,604829.17,16.35,74.63,61.97,9499,9583,9499,9423.17,515904,226951,10,64,60,90.98,143.34,473.74,74.63,43.9909363
11900,qh2-rcc1202019-01-0403:10:00,qh2-rcc120 ,2019/1/4 3:10,32.24,329.07,84132.83,207458.84,16,74.85,61.67,9510.67,9583,9501.33,9413.83,515904,226951,10,64,60,90.85,142.76,471.83,74.85,43.9909363
11901,qh2-rcc1202019-01-0403:20:00,qh2-rcc120 ,2019/1/4 3:20,32.08,327.87,53347.42,135555.54,16.38,74.08,59.85,9433.67,9521.17,9432.5,9402.17,515904,226951,10,64,60,90.47,142.24,470.11,74.08,43.9909363
11902,qh2-rcc1202019-01-0403:30:00,qh2-rcc120 ,2019/1/4 3:30,32.33,327.47,67586.38,683248.36,16.05,74.12,60.5,9401,9518.83,9416.17,9402.17,515904,226951,10,64,60,90.17,142.07,469.54,74.12,43.9909363
11903,qh2-rcc1202019-01-0403:40:00,qh2-rcc120 ,2019/1/4 3:40,32.5,328,63611.22,193529.62,16,74.27,60.67,9396.33,9457,9398.67,9402.17,515904,226951,10,64,60,90.27,142.3,470.3,74.27,43.9909363
11904,qh2-rcc1202019-01-0403:50:00,qh2-rcc120 ,2019/1/4 3:50,32.35,328,53867,132938.27,16.37,74.35,60.3,9399.83,9503.67,9411.5,9406.83,515904,226951,10,64,60,90.72,142.3,470.3,74.35,43.9909363
11905,qh2-rcc1202019-01-0404:00:00,qh2-rcc120 ,2019/1/4 4:00,32.75,328,55648.51,141153.5,16,74.37,60.15,9399.83,9548,9420.83,9413.83,515904,226951,10,64,60,90.37,142.3,470.3,74.37,43.9909363
11906,qh2-rcc1202019-01-0404:10:00,qh2-rcc120 ,2019/1/4 4:10,32.76,328,87874.28,893420.82,16.3,74.43,60.22,9403.33,9569,9418.5,9411.5,515904,226951,10,64,60,90.73,142.3,470.3,74.43,43.9909363
11907,qh2-rcc1202019-01-0404:20:00,qh2-rcc120 ,2019/1/4 4:20,32.55,328,53715.84,132714.49,16,74.18,60.12,9409.17,9543.33,9424.33,9410.33,515904,226951,10,64,60,90.18,142.3,470.3,74.18,43.9909363
11908,qh2-rcc1202019-01-0404:30:00,qh2-rcc120 ,2019/1/4 4:30,32.82,328,51931.39,138638.49,16.33,74.07,60.02,9399.83,9559.67,9423.17,9399.83,515904,226951,10,64,60,90.4,142.3,470.3,74.07,43.9909363
11909,qh2-rcc1202019-01-0404:40:00,qh2-rcc120 ,2019/1/4 4:40,32.49,328,62058.65,228197.91,16.05,74.3,60.1,9405.67,9485,9415,9401,515904,226951,10,64,60,90.35,142.3,470.3,74.3,43.9909363
11910,qh2-rcc1202019-01-0404:50:00,qh2-rcc120 ,2019/1/4 4:50,32.69,328,74827.03,639898.55,16,74.18,60.95,9397.5,9445.33,9413.83,9382.33,515904,226951,10,64,60,90.18,142.3,470.3,74.18,43.9909363
11911,qh2-rcc1202019-01-0405:00:00,qh2-rcc120 ,2019/1/4 5:00,32.45,328,56326.45,136925.94,16.37,74.92,60.68,9408,9520,9417.33,9397.5,515904,226951,10,64,60,91.28,142.3,470.3,74.92,43.9909363
11912,qh2-rcc1202019-01-0405:10:00,qh2-rcc120 ,2019/1/4 5:10,32.5,328,63932.09,184625.25,16,74.17,60.13,9405.67,9534,9429,9408,515904,226951,10,64,60,90.17,142.3,470.3,74.17,43.9909363
11913,qh2-rcc1202019-01-0405:20:00,qh2-rcc120 ,2019/1/4 5:20,32.64,328,58503.71,255173.75,16.22,74.32,60.2,9410.33,9545.67,9438.33,9403.33,515904,226951,10,64,60,90.53,142.3,470.3,74.32,43.9909363
11914,qh2-rcc1202019-01-0405:30:00,qh2-rcc120 ,2019/1/4 5:30,32.43,328,84891.37,590525.51,16,74.02,60.1,9401,9486.17,9416.17,9391.67,515904,226951,10,64,60,90.02,142.3,470.3,74.02,43.9909363
11915,qh2-rcc1202019-01-0405:40:00,qh2-rcc120 ,2019/1/4 5:40,32.6,328,69431.71,218261.18,16.32,74.13,60.32,9408,9454.67,9416.17,9405.67,515904,226951,10,64,60,90.45,142.3,470.3,74.13,43.9909363
11916,qh2-rcc1202019-01-0405:50:00,qh2-rcc120 ,2019/1/4 5:50,32.59,328,61222.69,137513.79,16,74.17,60.23,9395.17,9460.5,9402.17,9383.5,515904,226951,10,64,60,90.17,142.3,470.3,74.17,43.9909363
11917,qh2-rcc1202019-01-0406:00:00,qh2-rcc120 ,2019/1/4 6:00,32.44,328,63011.48,258647.16,16.32,74.02,60.58,9389.33,9461.67,9397.5,9367.17,515904,226951,10,64,60,90.33,142.3,470.3,74.02,43.9909363
11918,qh2-rcc1202019-01-0406:10:00,qh2-rcc120 ,2019/1/4 6:10,32.66,328,83561.98,629874.63,16,74.18,60.25,9401,9480.33,9412.67,9404.5,515904,226951,10,64,60,90.18,142.3,470.3,74.18,43.9909363
11919,qh2-rcc1202019-01-0406:20:00,qh2-rcc120 ,2019/1/4 6:20,32.34,328,56390.58,131546.43,16.05,74.05,60.65,9403.33,9455.83,9408,9383.5,515904,226951,10,64,60,90.1,142.3,470.3,74.05,43.9909363
11920,qh2-rcc1202019-01-0406:30:00,qh2-rcc120 ,2019/1/4 6:30,32.41,328,58452.27,162610.62,16.2,74.4,60.55,9411.5,9524.67,9409.17,9398.67,515904,226951,10,64,60,90.6,142.3,470.3,74.4,43.9909363
11921,qh2-rcc1202019-01-0406:40:00,qh2-rcc120 ,2019/1/4 6:40,32.47,328,62605.15,171711.41,16,74.07,60.1,9406.83,9514.17,9404.5,9397.5,515904,226951,10,64,60,90.07,142.3,470.3,74.07,43.9909363
11922,qh2-rcc1202019-01-0406:50:00,qh2-rcc120 ,2019/1/4 6:50,32.69,328,54112.35,132480.73,16.18,74.05,60.47,9390.5,9453.5,9405.67,9395.17,515904,226951,10,64,60,90.23,142.3,470.3,74.05,43.9909363
11923,qh2-rcc1202019-01-0407:00:00,qh2-rcc120 ,2019/1/4 7:00,32.54,328,55506.36,138353.73,16,74,60.32,9397.5,9432.5,9409.17,9382.33,515904,226951,10,64,60,90,142.3,470.3,74,43.9909363
11924,qh2-rcc1202019-01-0407:10:00,qh2-rcc120 ,2019/1/4 7:10,32.67,328,86753.45,897638,16.25,74.22,60.9,9404.5,9459.33,9405.67,9389.33,515904,226951,10,64,60,90.47,142.3,470.3,74.22,43.9909363
11925,qh2-rcc1202019-01-0407:20:00,qh2-rcc120 ,2019/1/4 7:20,32.84,328,52787.87,136353.8,16,74.02,60.43,9399.83,9437.17,9412.67,9376.5,515904,226951,10,64,60,90.02,142.3,470.3,74.02,43.9909363
11926,qh2-rcc1202019-01-0407:30:00,qh2-rcc120 ,2019/1/4 7:30,32.66,328,55298.5,129472.88,16.12,74.53,60.18,9411.5,9487.33,9419.67,9402.17,515904,226951,10,64,60,90.65,142.3,470.3,74.53,43.9909363
11927,qh2-rcc1202019-01-0407:40:00,qh2-rcc120 ,2019/1/4 7:40,32.55,328,140027.56,320949.63,16,74.67,61.03,9422,9520,9432.5,9399.83,515904,226951,10,64,60,90.67,142.3,470.3,74.67,43.9909363
11928,qh2-rcc1202019-01-0407:50:00,qh2-rcc120 ,2019/1/4 7:50,32.71,328,86694.86,695635.92,16.18,74.32,60.72,9412.67,9562,9427.83,9408,515904,226951,10,64,60,90.5,142.3,470.3,74.32,43.9909363
11929,qh2-rcc1202019-01-0408:00:00,qh2-rcc120 ,2019/1/4 8:00,32.58,328,56288.17,136555.02,16,74.47,60.37,9413.83,9557.33,9420.83,9409.17,515904,226951,10,64,60,90.47,142.3,470.3,74.47,43.9909363
11930,qh2-rcc1202019-01-0408:10:00,qh2-rcc120 ,2019/1/4 8:10,32.46,328,63895.45,184443.84,16.17,74.55,60.08,9415,9531.67,9438.33,9402.17,515904,226951,10,64,60,90.72,142.3,470.3,74.55,43.9909363
11931,qh2-rcc1202019-01-0408:20:00,qh2-rcc120 ,2019/1/4 8:20,32.57,328,56418.47,183607.31,16,74.05,60.12,9406.83,9557.33,9447.67,9404.5,515904,226951,10,64,60,90.05,142.3,470.3,74.05,43.9909363
11932,qh2-rcc1202019-01-0408:30:00,qh2-rcc120 ,2019/1/4 8:30,32.4,328,78529.77,666595.5,16.12,74.05,60.4,9387,9492,9415,9362.5,515904,226951,10,64,60,90.17,142.3,470.3,74.05,43.9909363
11933,qh2-rcc1202019-01-0408:40:00,qh2-rcc120 ,2019/1/4 8:40,32.51,328,61683.19,170814.52,16,74.13,60.85,9398.67,9462.83,9405.67,9380,515904,226951,10,64,60,90.13,142.3,470.3,74.13,43.9909363
11934,qh2-rcc1202019-01-0408:50:00,qh2-rcc120 ,2019/1/4 8:50,32.31,328,54823.83,131038.34,16.12,74.37,60.4,9418.5,9460.5,9416.17,9402.17,515904,226951,10,64,60,90.48,142.3,470.3,74.37,43.9909363
11935,qh2-rcc1202019-01-0409:00:00,qh2-rcc120 ,2019/1/4 9:00,27.14,306.27,92169.31,1777687.65,16,72.38,56.92,9231.83,9315.83,9236.5,9191,515904,226951,10,64,60,88.38,132.87,439.14,72.38,43.9909363
11936,qh2-rcc1202019-01-0409:10:00,qh2-rcc120 ,2019/1/4 9:10,24.25,297.33,84480.42,611278.73,16.08,71.08,55.33,9191,9240,9172.33,9105.83,515904,226951,10,64,60,87.17,129,426.33,71.08,43.9909363
11937,qh2-rcc1202019-01-0409:20:00,qh2-rcc120 ,2019/1/4 9:20,24.41,296.8,52675.33,67224.41,16,71.07,55.4,9157.17,9237.67,9168.83,9100,515904,226951,10,64,60,87.07,128.77,425.57,71.07,43.9909363
11938,qh2-rcc1202019-01-0409:30:00,qh2-rcc120 ,2019/1/4 9:30,24.43,294.93,56110.11,63034.6,16.07,70.9,54.95,9063.83,9132.67,9065,9013.67,515904,226951,10,64,60,86.97,127.96,422.89,70.9,43.9909363
11939,qh2-rcc1202019-01-0409:40:00,qh2-rcc120 ,2019/1/4 9:40,24.8,297.87,67590.54,214447.39,16.12,71.17,55.75,9136.17,9222.5,9161.83,9083.67,515904,226951,10,64,60,87.28,129.23,427.09,71.17,43.9909363
11940,qh2-rcc1202019-01-0409:50:00,qh2-rcc120 ,2019/1/4 9:50,24.43,296.13,57440.14,70862.47,16,70.87,55.52,9059.17,9128,9053.33,9000.83,515904,226951,10,64,60,86.87,128.48,424.61,70.87,43.9909363
11941,qh2-rcc1202019-01-0410:00:00,qh2-rcc120 ,2019/1/4 10:00,24.41,296,80487.01,69584.42,16.03,71,55.33,9077.83,9160.67,9101.17,9037,515904,226951,10,64,60,87.03,128.42,424.42,71,43.9909363
11942,qh2-rcc1202019-01-0410:10:00,qh2-rcc120 ,2019/1/4 10:10,24.57,288.93,70404.89,118456.46,16.08,70.28,52.65,8972.83,9030,8977.5,8918,515904,226951,10,64,60,86.37,125.35,414.29,70.28,43.9909363
11943,qh2-rcc1202019-01-0410:20:00,qh2-rcc120 ,2019/1/4 10:20,24.56,288,78947.63,760586.27,16,69.93,52.65,8929.67,8976.33,8926.17,8873.67,515904,226951,10,64,60,85.93,124.95,412.95,69.93,43.9909363
